Unnamed: 0,Age,Workclass,Fnlwgt,Education-num,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income
23959,19, Private,235909,10, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
27595,59, Self-emp-not-inc,145574,12, Protective-serv, Husband, White, Male,0,0,35, United-States, >50K
24933,65, Self-emp-inc,66360,7, Exec-managerial, Husband, White, Male,6418,0,35, United-States, >50K
21447,41, State-gov,48997,9, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
11023,60, Federal-gov,165630,9, Tech-support, Husband, White, Male,0,1977,40, United-States, >50K
10975,29, Private,262478,9, Farming-fishing, Own-child, Black, Male,0,0,30, United-States, <=50K
1353,39, Private,191161,10, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13323,18, Private,194897,9, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
7114,39, Private,165799,9, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24504,60, State-gov,352156,15, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
8662,60, Private,141253,6, Farming-fishing, Not-in-family, White, Male,0,0,48, United-States, <=50K
19087,31, Self-emp-not-inc,111423,13, Craft-repair, Not-in-family, White, Male,0,0,55, United-States, <=50K
3330,36, Private,356838,8, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
8053,29, Private,189282,9, Adm-clerical, Not-in-family, White, Female,0,0,27, United-States, <=50K
11829,44, Local-gov,323790,13, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
9588,53, Local-gov,233734,14, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, >50K
19968,45, Private,145636,14, Exec-managerial, Husband, White, Male,0,1977,43, United-States, >50K
31683,18, Private,240543,7, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
29838,29, Private,107458,9, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
5645,34, Private,249948,10, Other-service, Not-in-family, White, Female,0,0,34, United-States, <=50K
19760,35, Private,204590,11, Other-service, Wife, Black, Female,0,0,40, United-States, >50K
17640,63, Self-emp-not-inc,122442,10, Other-service, Husband, White, Male,0,0,48, United-States, <=50K
6190,21, Private,121023,10, Other-service, Own-child, White, Female,0,0,9, United-States, <=50K
15761,35, Private,210945,9, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
11704,25, Private,171236,9, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
13843,45, Private,112453,9, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,4, United-States, <=50K
30354,35, Private,22463,9, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25826,22, Private,211013,10, Tech-support, Own-child, White, Female,0,0,40, Mexico, <=50K
30371,23, Private,260617,6, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
21732,45, Private,102147,11, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
11003,28, Private,181291,13, Exec-managerial, Not-in-family, White, Female,0,1564,50, United-States, >50K
28874,68, Local-gov,144761,9, Protective-serv, Not-in-family, White, Male,0,1668,20, United-States, <=50K
27860,28, Private,30912,9, Other-service, Husband, White, Male,0,0,43, United-States, <=50K
27509,34, Self-emp-not-inc,177639,12, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20559,24, Private,220323,10, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
29844,25, Private,111243,9, Sales, Other-relative, White, Female,0,0,50, United-States, <=50K
4910,41, Private,187322,9, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
1852,23, Private,156807,5, Handlers-cleaners, Own-child, Black, Male,0,0,36, United-States, <=50K
22700,31, Private,189759,12, Adm-clerical, Husband, White, Male,0,0,40, Italy, <=50K
31391,26, Private,173992,10, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
12972,22, Self-emp-not-inc,279802,10, Prof-specialty, Own-child, White, Female,0,0,3, United-States, <=50K
32328,31, Private,254304,6, Craft-repair, Not-in-family, White, Male,0,0,38, United-States, <=50K
2105,17, Private,103810,8, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
16517,31, Private,198069,9, Other-service, Own-child, White, Male,0,0,24, United-States, <=50K
13428,25, Private,231638,9, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
5029,17, Private,121037,8, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
17312,24, Private,204653,10, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
823,30, Private,129227,9, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23960,37, Private,42645,9, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
28016,19, Private,196119,9, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
1531,40, Private,85995,6, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
1214,20, Private,205839,10, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
504,25, Private,181054,13, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
28861,19, Private,283945,6, Handlers-cleaners, Other-relative, White, Male,0,1602,45, United-States, <=50K
14683,50, Federal-gov,96657,13, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
10188,28, Local-gov,336543,12, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
6530,40, Private,321758,9, Sales, Husband, White, Male,0,0,40, United-States, >50K
19456,29, Private,204984,9, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
10150,58, Private,210673,10, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
9576,34, Private,136997,9, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
25470,35, Private,210844,12, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
13116,48, Private,174386,14, Prof-specialty, Husband, White, Male,0,0,40, El-Salvador, >50K
25031,20, Private,215495,5, Exec-managerial, Other-relative, White, Female,0,0,40, Mexico, <=50K
23003,30, Private,169186,9, Machine-op-inspct, Own-child, White, Male,0,0,60, United-States, <=50K
30355,21, Private,440969,9, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
25657,53, Local-gov,248834,13, Prof-specialty, Wife, White, Female,0,0,50, United-States, >50K
3709,41, Local-gov,343079,13, Prof-specialty, Wife, White, Female,0,1740,20, United-States, <=50K
31906,48, Private,313925,12, Prof-specialty, Wife, White, Female,0,0,30, United-States, >50K
21233,47, Self-emp-not-inc,102583,13, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
4748,51, Private,183611,12, Exec-managerial, Unmarried, White, Male,0,0,55, Germany, <=50K
20652,32, Federal-gov,115066,9, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
11714,29, Private,212102,9, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
15485,51, Self-emp-not-inc,103257,15, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28710,22, Private,141028,9, Other-service, Own-child, Black, Male,0,0,30, United-States, <=50K
28178,41, Self-emp-inc,151089,10, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
32367,90, Local-gov,214594,4, Protective-serv, Husband, White, Male,2653,0,40, United-States, <=50K
25289,33, Private,181388,9, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
20570,24, Private,233856,9, Machine-op-inspct, Other-relative, Black, Male,0,0,45, United-States, <=50K
26790,27, Private,706026,7, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
5301,57, Private,319733,13, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, >50K
19307,29, Private,259226,7, Machine-op-inspct, Own-child, White, Male,0,0,48, United-States, <=50K
6588,25, Private,178505,10, Exec-managerial, Other-relative, White, Female,0,1504,45, United-States, <=50K
1810,57, Private,114495,9, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
19870,77, Private,344425,5, Priv-house-serv, Wife, Black, Female,0,0,10, United-States, <=50K
23803,29, Private,255817,3, Other-service, Other-relative, White, Female,0,0,40, El-Salvador, <=50K
3141,27, Private,203776,9, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
26403,25, Private,200318,9, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
25731,73, Self-emp-not-inc,241121,4, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
1324,39, Private,83893,9, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
4312,35, Private,278403,15, Prof-specialty, Husband, White, Male,0,0,80, United-States, >50K
7494,31, Private,159187,10, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25086,46, Private,121168,9, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
26256,29, Private,231287,10, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
8691,48, Local-gov,189762,9, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31771,26, Private,31143,10, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
26432,36, Private,269042,9, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
9580,35, Federal-gov,35309,13, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,28, China, <=50K
13807,17, Private,132636,7, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
28295,44, Private,90688,9, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Laos, <=50K
26962,17, Private,108273,6, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
21925,39, Private,117166,6, Machine-op-inspct, Husband, White, Male,2635,0,40, United-States, <=50K
27812,28, Private,114158,10, Adm-clerical, Own-child, White, Female,0,0,26, United-States, <=50K
22556,64, Self-emp-inc,380687,13, Prof-specialty, Wife, Black, Female,0,0,8, United-States, <=50K
17924,45, Private,178341,14, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
25793,29, Private,77009,7, Sales, Not-in-family, White, Female,0,2754,42, United-States, <=50K
19065,31, Private,114937,13, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
32371,49, Self-emp-not-inc,111959,13, Exec-managerial, Husband, White, Male,0,0,60, Scotland, >50K
27569,38, State-gov,155676,9, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
30088,59, State-gov,261584,13, Exec-managerial, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
6313,50, Private,279129,13, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States, >50K
17575,50, Local-gov,36489,6, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
13964,49, Private,147002,9, Craft-repair, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
21677,22, Private,210474,9, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
1542,39, Local-gov,203070,9, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
11493,37, Private,267085,10, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
11516,18, Private,179484,8, Handlers-cleaners, Own-child, Other, Male,0,0,40, United-States, <=50K
7056,38, Private,227794,13, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
2539,27, Federal-gov,188343,9, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
17337,46, Private,70754,13, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23625,34, Self-emp-not-inc,203488,9, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
15368,28, Self-emp-not-inc,315417,15, Prof-specialty, Not-in-family, White, Male,2176,0,40, United-States, <=50K
6731,28, Private,30070,13, Sales, Husband, White, Male,0,0,50, United-States, <=50K
4846,45, Private,77764,12, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
6801,29, Private,178469,9, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
24394,28, Private,138692,13, Prof-specialty, Husband, White, Male,0,1887,40, United-States, >50K
4330,51, Local-gov,240358,9, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
8924,29, Private,159479,9, Transport-moving, Husband, Other, Male,0,0,55, United-States, <=50K
5334,49, Private,332355,9, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
23714,39, Private,99065,10, Exec-managerial, Unmarried, White, Female,0,0,39, United-States, <=50K
9348,45, Private,205100,13, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
4729,69, Private,628797,10, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
27870,19, Private,220001,10, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
22925,51, Private,233149,12, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
11174,44, Private,302424,9, Machine-op-inspct, Not-in-family, White, Male,0,0,55, United-States, <=50K
21689,27, Private,241607,13, Tech-support, Other-relative, White, Male,0,0,50, United-States, <=50K
21545,17, Private,241021,8, Sales, Own-child, Other, Female,0,0,40, United-States, <=50K
24244,32, Private,160594,10, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
18540,37, Private,147258,5, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
1062,54, Private,377701,9, Other-service, Husband, White, Male,0,0,32, Mexico, <=50K
27192,34, Private,167497,10, Exec-managerial, Wife, White, Female,7688,0,50, United-States, >50K
1167,22, Private,131573,10, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
27798,44, Private,180609,10, Craft-repair, Not-in-family, White, Male,0,0,42, United-States, <=50K
20020,36, State-gov,36397,13, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States, <=50K
7651,40, Federal-gov,177595,10, Craft-repair, Husband, White, Male,0,1579,40, United-States, <=50K
21972,70, Private,221603,10, Sales, Not-in-family, White, Female,0,0,34, United-States, <=50K
11130,29, Private,253801,9, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
31667,45, Private,156117,11, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States, <=50K
23576,23, Private,91842,13, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
4491,60, Private,121832,7, Sales, Husband, White, Male,0,0,40, United-States, >50K
23650,55, Private,82098,9, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,55, United-States, <=50K
27716,39, Private,342448,13, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
21364,49, Private,157272,9, Sales, Unmarried, White, Male,0,0,50, United-States, <=50K
8335,56, State-gov,153451,10, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
5486,38, Private,104094,10, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28153,67, Local-gov,190661,16, Prof-specialty, Not-in-family, White, Female,7896,0,50, United-States, >50K
21330,33, Private,178449,10, Adm-clerical, Not-in-family, White, Male,0,0,49, United-States, <=50K
19166,41, Private,351161,9, Sales, Husband, White, Male,0,1848,45, United-States, >50K
17101,45, Local-gov,331482,12, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
26395,35, Private,261012,10, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
2502,60, Private,162947,3, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
4360,21, Private,30039,10, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
4171,50, Local-gov,169182,9, Other-service, Unmarried, White, Female,0,0,49, Dominican-Republic, <=50K
24466,26, Private,214637,9, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
32175,31, Federal-gov,381645,13, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
31164,49, Private,34545,10, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
16779,23, Local-gov,185575,13, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
13923,34, Private,149943,9, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
14512,50, Private,192203,7, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
7186,19, Private,188815,9, Other-service, Own-child, White, Female,34095,0,20, United-States, <=50K
